0.01431161427806194, 0.011798402404097214
0.19117765303444406, 0.16216037924842602
0.36048419433275825, 0.33062601038498773
0.70843400816665, 0.8475723795051551
1.4115640814419552, 2.596358392987294
1.6655469758003805, 2.8745080943144714
2.0766593866417193, 2.9485823372060787
2.6985950819779387, 3.0245654261610584
3.506793392946506, 2.8745080943144714
5.159110742628355, 2.7318955354082064
7.1826949974423595, 2.6295988597993327
13.92235087743643, 2.436353665404944
99.9999999999999, 2.0649860735033743
